seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
9	14895864	14896114	251	*	Intron (ENST00000380880/ENSG00000164946, intron 1 of 36)	9	14737152	14910428	173277	2	ENSG00000164946	ENST00000380880	14314	158326	FREM1	FRAS1 related extracellular matrix 1
9	14992930	14993629	700	*	Promoter (<=1kb)	9	14993312	15019729	26418	1	ENSG00000215237	ENST00000502889	0	NA	NA	NA
9	15306132	15306503	372	*	Promoter (<=1kb)	9	15249042	15307209	58168	2	ENSG00000155158	ENST00000506891	706	158219	TTC39B	tetratricopeptide repeat domain 39B
1	219917802	219918219	418	*	Promoter (<=1kb)	1	219914264	219919030	4767	2	ENSG00000196660	ENST00000484079	811	55532	SLC30A10	solute carrier family 30 member 10
9	15306926	15307733	808	*	Promoter (<=1kb)	9	15163622	15307216	143595	2	ENSG00000155158	ENST00000512701	0	158219	TTC39B	tetratricopeptide repeat domain 39B
9	15422595	15423105	511	*	Promoter (<=1kb)	9	15422734	15465832	43099	1	ENSG00000164975	ENST00000610884	0	6619	SNAPC3	small nuclear RNA activating complex polypeptide 3
9	15552775	15553534	760	*	Promoter (<=1kb)	9	15553043	15974037	420995	1	ENSG00000164989	ENST00000380701	0	203238	CCDC171	coiled-coil domain containing 171
9	15735150	15735371	222	*	Intron (ENST00000380701/ENSG00000164989, intron 16 of 25)	9	15744505	15886805	142301	1	ENSG00000164989	ENST00000449575	-9134	203238	CCDC171	coiled-coil domain containing 171
9	18544541	18544847	307	*	Intron (ENST00000680146/ENSG00000178031, intron 4 of 29)	9	18573306	18573379	74	1	ENSG00000264638	ENST00000579801	-28459	100422869	MIR3152	microRNA 3152
9	19102613	19103169	557	*	Promoter (<=1kb)	9	19053141	19102904	49764	2	ENSG00000147874	ENST00000380502	0	54801	HAUS6	HAUS augmin like complex subunit 6
9	19184332	19184554	223	*	Distal Intergenic	9	19200335	19201046	712	2	ENSG00000232176	ENST00000397390	16492	100270865	RPS6P10	ribosomal protein S6 pseudogene 10
9	19380138	19380574	437	*	Promoter (<=1kb)	9	19375715	19380236	4522	2	ENSG00000137154	ENST00000380394	0	6194	RPS6	ribosomal protein S6
9	19397869	19398264	396	*	Intron (ENST00000648238/ENSG00000285911, intron 1 of 1)	9	19386927	19408532	21606	2	ENSG00000285911	ENST00000648238	10268	NA	NA	NA
9	19404603	19405080	478	*	Intron (ENST00000648238/ENSG00000285911, intron 1 of 1)	9	19386927	19408532	21606	2	ENSG00000285911	ENST00000648238	3452	NA	NA	NA
9	19408715	19409179	465	*	Promoter (<=1kb)	9	19409009	19452505	43497	1	ENSG00000177076	ENST00000340967	0	340485	ACER2	alkaline ceramidase 2
9	20732092	20732469	378	*	Intron (ENST00000380249/ENSG00000188352, intron 6 of 45)	9	20726351	20770133	43783	1	ENSG00000188352	ENST00000604103	5741	54914	FOCAD	focadhesin
9	20755812	20756338	527	*	Intron (ENST00000380249/ENSG00000188352, intron 7 of 45)	9	20726351	20770133	43783	1	ENSG00000188352	ENST00000604103	29461	54914	FOCAD	focadhesin
9	21095635	21095914	280	*	Distal Intergenic	9	21106543	21106836	294	1	ENSG00000225027	ENST00000453148	-10629	NA	NA	NA
9	21334836	21335509	674	*	Promoter (<=1kb)	9	21329665	21335404	5740	2	ENSG00000198642	ENST00000359039	0	55958	KLHL9	kelch like family member 9
9	21576302	21576889	588	*	Distal Intergenic	9	21417603	21559891	142289	2	ENSG00000171889	ENST00000698380	-16411	554202	MIR31HG	MIR31 host gene
1	220337238	220337673	436	*	Distal Intergenic	1	220316667	220317599	933	2	ENSG00000232883	ENST00000448115	-19639	643779	RPLP0P5	ribosomal protein lateral stalk subunit P0 pseudogene 5
9	21782218	21782533	316	*	Distal Intergenic	9	21802636	21867081	64446	1	ENSG00000099810	ENST00000644715	-20103	4507	MTAP	methylthioadenosine phosphorylase
9	21802143	21802949	807	*	Promoter (<=1kb)	9	21802636	21867081	64446	1	ENSG00000099810	ENST00000644715	0	4507	MTAP	methylthioadenosine phosphorylase
9	21974751	21975360	610	*	Promoter (<=1kb)	9	21967752	21974857	7106	2	ENSG00000147889	ENST00000304494	0	1029	CDKN2A	cyclin dependent kinase inhibitor 2A
9	22008673	22008927	255	*	Promoter (<=1kb)	9	22004748	22009272	4525	2	ENSG00000147883	ENST00000380142	345	1030	CDKN2B	cyclin dependent kinase inhibitor 2B
9	22009064	22009745	682	*	Promoter (<=1kb)	9	22002903	22009305	6403	2	ENSG00000147883	ENST00000276925	0	1030	CDKN2B	cyclin dependent kinase inhibitor 2B
9	22041932	22042177	246	*	Intron (ENST00000580467/ENSG00000240498, intron 1 of 7)	9	22045749	22087650	41902	1	ENSG00000240498	ENST00000651519	-3572	100048912	CDKN2B-AS1	CDKN2B antisense RNA 1
9	22052363	22052967	605	*	Intron (ENST00000580467/ENSG00000240498, intron 3 of 7)	9	22056327	22120710	64384	1	ENSG00000240498	ENST00000658981	-3360	100048912	CDKN2B-AS1	CDKN2B antisense RNA 1
9	22084475	22085077	603	*	Intron (ENST00000585267/ENSG00000240498, intron 3 of 8)	9	22112071	22120709	8639	1	ENSG00000240498	ENST00000645223	-26994	100048912	CDKN2B-AS1	CDKN2B antisense RNA 1
9	22085225	22085461	237	*	Intron (ENST00000585267/ENSG00000240498, intron 3 of 8)	9	22112071	22120709	8639	1	ENSG00000240498	ENST00000645223	-26610	100048912	CDKN2B-AS1	CDKN2B antisense RNA 1
9	22103220	22103626	407	*	Intron (ENST00000585267/ENSG00000240498, intron 4 of 8)	9	22112071	22120709	8639	1	ENSG00000240498	ENST00000645223	-8445	100048912	CDKN2B-AS1	CDKN2B antisense RNA 1
9	22237813	22238206	394	*	Distal Intergenic	9	22203990	22214672	10683	2	ENSG00000236921	ENST00000435092	-23141	NA	NA	NA
9	22446574	22447584	1011	*	Promoter (<=1kb)	9	22446824	22455740	8917	1	ENSG00000176399	ENST00000325870	0	63951	DMRTA1	DMRT like family A1
9	22683742	22683982	241	*	Promoter (1-2kb)	9	22682470	22687627	5158	1	ENSG00000234840	ENST00000433645	1272	441389	LINC01239	long intergenic non-protein coding RNA 1239
9	25677412	25677910	499	*	Promoter (<=1kb)	9	25676969	25678444	1476	2	ENSG00000198680	ENST00000358022	534	286319	TUSC1	tumor suppressor candidate 1
9	25678181	25678724	544	*	Promoter (<=1kb)	9	25676969	25678444	1476	2	ENSG00000198680	ENST00000358022	0	286319	TUSC1	tumor suppressor candidate 1
9	25700500	25700874	375	*	Distal Intergenic	9	25676969	25678444	1476	2	ENSG00000198680	ENST00000358022	-22056	286319	TUSC1	tumor suppressor candidate 1
1	220487275	220487806	532	*	Promoter (<=1kb)	1	220485104	220487558	2455	2	ENSG00000231529	ENST00000446169	0	NA	NA	NA
9	26265056	26265639	584	*	Distal Intergenic	9	26066675	26118408	51734	1	ENSG00000276759	ENST00000612217	198381	100506422	LINC03106	long intergenic non-protein coding RNA 3106
9	26892278	26892951	674	*	Promoter (<=1kb)	9	26840685	26892802	52118	2	ENSG00000120159	ENST00000333916	0	79886	CAAP1	caspase activity and apoptosis inhibitor 1
9	26946761	26947625	865	*	Promoter (<=1kb)	9	26947039	26988728	41690	1	ENSG00000096872	ENST00000519968	0	80173	IFT74	intraflagellar transport 74
9	26956230	26956693	464	*	Promoter (<=1kb)	9	26956350	27062884	106535	1	ENSG00000096872	ENST00000648373	0	80173	IFT74	intraflagellar transport 74
9	27117747	27118105	359	*	Intron (ENST00000519097/ENSG00000120156, intron 1 of 20)	9	27109453	27202885	93433	1	ENSG00000120156	ENST00000519080	8294	7010	TEK	TEK receptor tyrosine kinase
9	27247846	27248090	245	*	Intron (ENST00000638495/ENSG00000283945, intron 8 of 9)	9	27245680	27278503	32824	2	ENSG00000283945	ENST00000638495	30413	NA	NA	NA
9	27427036	27427549	514	*	Intron (ENST00000262244/ENSG00000120162, intron 2 of 3)	9	27359024	27421714	62691	2	ENSG00000120162	ENST00000603061	-5322	79817	MOB3B	MOB kinase activator 3B
1	220511253	220511462	210	*	Distal Intergenic	1	220528136	220664461	136326	1	ENSG00000116141	ENST00000366917	-16674	4139	MARK1	microtubule affinity regulating kinase 1
9	27573364	27574029	666	*	Promoter (<=1kb)	9	27535640	27573494	37855	2	ENSG00000147894	ENST00000673600	0	203228	C9orf72	C9orf72-SMCR8 complex subunit
9	31137227	31137519	293	*	Distal Intergenic	9	31165618	31166980	1363	2	ENSG00000223421	ENST00000455940	29461	NA	NA	NA
9	32384421	32384860	440	*	Promoter (<=1kb)	9	32384603	32450832	66230	1	ENSG00000122729	ENST00000541043	0	48	ACO1	aconitase 1
9	32526125	32526413	289	*	Promoter (<=1kb)	9	32455302	32526196	70895	2	ENSG00000107201	ENST00000379868	0	23586	RIGI	RNA sensor RIG-I
9	32728339	32728766	428	*	Promoter (<=1kb)	9	32727069	32727522	454	2	ENSG00000230867	ENST00000424561	-817	100271052	RPS11P4	ribosomal protein S11 pseudogene 4
9	33130007	33130299	293	*	Intron (ENST00000535206/ENSG00000086062, intron 2 of 2)	9	33166948	33182865	15918	1	ENSG00000233554	ENST00000654325	-36649	NA	NA	NA
9	33165551	33166047	497	*	Promoter (<=1kb)	9	33166948	33182865	15918	1	ENSG00000233554	ENST00000654325	-901	NA	NA	NA
9	33167108	33167379	272	*	Promoter (<=1kb)	9	33104082	33167356	63275	2	ENSG00000086062	ENST00000535206	0	2683	B4GALT1	beta-1,4-galactosyltransferase 1
1	220690112	220690632	521	*	Promoter (<=1kb)	1	220690363	220699153	8791	1	ENSG00000162817	ENST00000294889	0	79762	C1orf115	chromosome 1 open reading frame 115
9	33264658	33265115	458	*	Promoter (<=1kb)	9	33264879	33282069	17191	1	ENSG00000086065	ENST00000419016	0	51510	CHMP5	charged multivesicular body protein 5
9	33320385	33320763	379	*	Promoter (1-2kb)	9	33319021	33332657	13637	1	ENSG00000086102	ENST00000466359	1364	4799	NFX1	nuclear transcription factor, X-box binding 1
9	33329063	33329611	549	*	Intron (ENST00000379521/ENSG00000086102, intron 10 of 20)	9	33319021	33332657	13637	1	ENSG00000086102	ENST00000466359	10042	4799	NFX1	nuclear transcription factor, X-box binding 1
9	33391236	33391831	596	*	Promoter (<=1kb)	9	33385565	33391573	6009	2	ENSG00000165269	ENST00000379503	0	364	AQP7	aquaporin 7
9	33523405	33524297	893	*	Promoter (<=1kb)	9	33524251	33573013	48763	1	ENSG00000230453	ENST00000684830	0	441459	ANKRD18B	ankyrin repeat domain 18B
9	33735560	33735817	258	*	Promoter (2-3kb)	9	33732975	33738416	5442	2	ENSG00000235481	ENST00000422764	2599	101929688	UBE2R2-AS1	UBE2R2 antisense RNA 1
9	33763759	33764013	255	*	Intron (ENST00000468152/ENSG00000010438, intron 2 of 3)	9	33750821	33799231	48411	1	ENSG00000010438	ENST00000429677	12938	5646	PRSS3	serine protease 3
9	34376813	34377260	448	*	Promoter (<=1kb)	9	34366666	34376898	10233	2	ENSG00000164976	ENST00000297625	0	57462	MYORG	myogenesis regulating glycosidase
9	35072517	35073045	529	*	Promoter (<=1kb)	9	35053928	35072623	18696	2	ENSG00000165280	ENST00000679902	0	7415	VCP	valosin containing protein
9	35079673	35080234	562	*	Promoter (<=1kb)	9	35073835	35079693	5859	2	ENSG00000221829	ENST00000425676	0	2189	FANCG	FA complementation group G
9	35115841	35116515	675	*	Promoter (<=1kb)	9	35104112	35115850	11739	2	ENSG00000005238	ENST00000378566	0	80256	ATOSB	atos homolog B
9	35603916	35604548	633	*	Promoter (<=1kb)	9	35603437	35605139	1703	2	ENSG00000288586	ENST00000673624	591	NA	NA	NA
9	35657674	35658045	372	*	Promoter (<=1kb)	9	35657754	35658017	264	2	ENSG00000277027	ENST00000363046	0	6023	RMRP	RNA component of mitochondrial RNA processing endoribonuclease
9	35814966	35815657	692	*	Promoter (<=1kb)	9	35812960	35814992	2033	2	ENSG00000137133	ENST00000472085	0	84681	HINT2	histidine triad nucleotide binding protein 2
9	36102392	36102753	362	*	Intron (ENST00000377966/ENSG00000122707, intron 12 of 20)	9	36072686	36072762	77	1	ENSG00000276730	ENST00000616606	29706	NA	NA	NA
9	37120434	37120824	391	*	Promoter (<=1kb)	9	37120574	37358149	237576	1	ENSG00000147905	ENST00000336755	0	84186	ZCCHC7	zinc finger CCHC-type containing 7
9	37412747	37413156	410	*	Distal Intergenic	9	37422666	37429158	6493	1	ENSG00000137106	ENST00000493368	-9510	9380	GRHPR	glyoxylate and hydroxypyruvate reductase
9	37464736	37466231	1496	*	Promoter (<=1kb)	9	37438102	37465450	27349	2	ENSG00000168795	ENST00000307750	0	9925	ZBTB5	zinc finger and BTB domain containing 5
9	37784699	37785241	543	*	Promoter (<=1kb)	9	37759550	37785059	25510	2	ENSG00000107371	ENST00000679059	0	51010	EXOSC3	exosome component 3
9	38017166	38017605	440	*	Intron (ENST00000540557/ENSG00000255872, intron 1 of 11)	9	37588413	38068687	480275	2	ENSG00000255872	ENST00000540557	51082	NA	NA	NA
1	221335194	221335956	763	*	Promoter (<=1kb)	1	221332161	221335958	3798	2	ENSG00000234754	ENST00000434398	2	400804	LINC02817	long intergenic non-protein coding RNA 2817
9	38039345	38039719	375	*	Intron (ENST00000540557/ENSG00000255872, intron 1 of 11)	9	37588413	38068687	480275	2	ENSG00000255872	ENST00000540557	28968	NA	NA	NA
9	38046706	38047170	465	*	Intron (ENST00000540557/ENSG00000255872, intron 1 of 11)	9	37588413	38068687	480275	2	ENSG00000255872	ENST00000540557	21517	NA	NA	NA
9	38171354	38171628	275	*	Distal Intergenic	9	38147428	38147561	134	1	ENSG00000200026	ENST00000363156	23926	124900277	LOC124900277	U8 small nucleolar RNA
9	38227104	38227590	487	*	Distal Intergenic	9	38147428	38147561	134	1	ENSG00000200026	ENST00000363156	79676	124900277	LOC124900277	U8 small nucleolar RNA
9	38383497	38383881	385	*	Distal Intergenic	9	38392702	38398661	5960	1	ENSG00000137124	ENST00000377698	-8821	219	ALDH1B1	aldehyde dehydrogenase 1 family member B1
9	38620477	38621379	903	*	Promoter (<=1kb)	9	38571364	38620596	49233	2	ENSG00000180071	ENST00000399703	0	253650	ANKRD18A	ankyrin repeat domain 18A
9	39464221	39464765	545	*	Intron (ENST00000602828/ENSG00000198416, intron 1 of 3)	9	39443815	39447189	3375	2	ENSG00000290717	ENST00000615961	-17032	NA	NA	NA
9	39791494	39791818	325	*	Intron (ENST00000692061/ENSG00000278175, intron 2 of 2)	9	39809562	39810019	458	1	ENSG00000229273	ENST00000443558	-17744	NA	NA	NA
9	39809058	39810217	1160	*	Promoter (<=1kb)	9	39809562	39810019	458	1	ENSG00000229273	ENST00000443558	0	NA	NA	NA
9	39873821	39874703	883	*	Promoter (<=1kb)	9	39814025	39874200	60176	2	ENSG00000291181	ENST00000711658	0	654466	FGF7P3	fibroblast growth factor 7 pseudogene 3
9	40501241	40501502	262	*	Promoter (<=1kb)	9	40500683	40566779	66097	1	ENSG00000290546	ENST00000617096	558	101929583	LOC101929583	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene
9	40991669	40992801	1133	*	Promoter (<=1kb)	9	40992426	41218410	225985	1	ENSG00000276291	ENST00000617940	0	NA	NA	NA
9	41188615	41189688	1074	*	Promoter (<=1kb)	9	41131306	41189364	58059	2	ENSG00000215126	ENST00000613716	0	644019	ZNG1F	Zn regulated GTPase metalloprotein activator 1F
9	41273893	41274262	370	*	Promoter (<=1kb)	9	41269916	41273997	4082	2	ENSG00000279561	ENST00000633881	0	100132249	LOC100132249	uncharacterized LOC100132249
9	43139079	43139556	478	*	Exon (ENST00000666774/ENSG00000291167, exon 4 of 4)	9	43128968	43131569	2602	1	ENSG00000286506	ENST00000656631	10111	NA	NA	NA
9	62376020	62376288	269	*	Promoter (<=1kb)	9	62375328	62376126	799	2	ENSG00000204802	ENST00000412631	0	102724238	FAM88C	family with sequence similarity 88 member C
9	62376412	62376906	495	*	Promoter (<=1kb)	9	62374128	62376783	2656	2	ENSG00000204802	ENST00000377518	0	102724238	FAM88C	family with sequence similarity 88 member C
9	62802375	62803009	635	*	Promoter (<=1kb)	9	62802320	62802438	119	2	ENSG00000202474	ENST00000365604	0	100873536	RNA5SP283	RNA, 5S ribosomal pseudogene 283
9	62837258	62839020	1763	*	Promoter (<=1kb)	9	62837139	62838302	1164	2	ENSG00000229422	ENST00000417533	0	NA	NA	NA
9	62863261	62863638	378	*	Promoter (1-2kb)	9	62860873	62862007	1135	2	ENSG00000227582	ENST00000435875	-1254	389740	ADGRF5P1	adhesion G protein-coupled receptor F5 pseudogene 1
9	62864485	62865053	569	*	Promoter (<=1kb)	9	62861382	62864957	3576	2	ENSG00000293082	ENST00000590130	0	NA	NA	NA
9	62897320	62898407	1088	*	Promoter (<=1kb)	9	62897368	62898902	1535	1	ENSG00000170161	ENST00000655734	0	728673	FAM88B	family with sequence similarity 88 member B
9	62915638	62915932	295	*	Distal Intergenic	9	62924911	62934964	10054	1	ENSG00000273509	ENST00000616657	-8979	NA	NA	NA
9	63113720	63114089	370	*	Exon (ENST00000315293/ENSG00000290573, exon 4 of 4)	9	63113940	63122371	8432	2	ENSG00000290573	ENST00000601096	8282	100996643	LOC100996643	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene
9	63817531	63818386	856	*	Promoter (<=1kb)	9	63817748	63818462	715	2	ENSG00000232815	ENST00000455245	76	NA	NA	NA
9	63859315	63859812	498	*	Promoter (<=1kb)	9	63832127	63859641	27515	2	ENSG00000215548	ENST00000376334	0	NA	NA	NA
9	64369120	64369450	331	*	Promoter (<=1kb)	9	64369394	64412691	43298	1	ENSG00000290972	ENST00000357336	0	440482	ANKRD20A5P	ankyrin repeat domain 20 family member A5, pseudogene
9	65865114	65865558	445	*	Exon (ENST00000623957/ENSG00000290938, exon 6 of 6)	9	65873098	65875699	2602	2	ENSG00000279955	ENST00000623812	10141	NA	NA	NA
9	66269870	66270130	261	*	Distal Intergenic	9	66253424	66254464	1041	2	ENSG00000233765	ENST00000417001	-15406	NA	NA	NA
9	66900448	66901025	578	*	Promoter (<=1kb)	9	66900725	66921426	20702	1	ENSG00000274349	ENST00000621410	0	26149	ZNF658	zinc finger protein 658
9	68241626	68242683	1058	*	Promoter (<=1kb)	9	68241854	68259361	17508	1	ENSG00000196873	ENST00000616550	0	150472	ZNG1B	Zn regulated GTPase metalloprotein activator 1B
9	68584507	68584685	179	*	Intron (ENST00000413269/ENSG00000226337, intron 2 of 4)	9	68609125	68611984	2860	1	ENSG00000224025	ENST00000436315	-24440	347097	LOC347097	dermatan sulfate epimerase pseudogene
9	68779551	68780426	876	*	Promoter (<=1kb)	9	68780065	68785566	5502	1	ENSG00000187866	ENST00000394264	0	116224	PABIR1	PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1
9	69044890	69045140	251	*	Intron (ENST00000642330/ENSG00000285130, intron 1 of 5)	9	69036161	69073105	36945	1	ENSG00000165060	ENST00000498653	8729	2395	FXN	frataxin
9	69105145	69105608	464	*	Promoter (2-3kb)	9	69107926	69108217	292	2	ENSG00000270236	ENST00000605734	2609	NA	NA	NA
9	69120394	69120907	514	*	Promoter (<=1kb)	9	69121264	69212572	91309	1	ENSG00000119139	ENST00000643713	-357	9414	TJP2	tight junction protein 2
9	69122531	69122996	466	*	Promoter (<=1kb)	9	69123048	69246746	123699	1	ENSG00000119139	ENST00000647986	-52	9414	TJP2	tight junction protein 2
9	69170997	69171540	544	*	Promoter (2-3kb)	9	69174277	69255201	80925	1	ENSG00000119139	ENST00000348208	-2737	9414	TJP2	tight junction protein 2
9	69173798	69174450	653	*	Promoter (<=1kb)	9	69174277	69255201	80925	1	ENSG00000119139	ENST00000348208	0	9414	TJP2	tight junction protein 2
9	69175092	69175507	416	*	Promoter (<=1kb)	9	69174377	69274615	100239	1	ENSG00000119139	ENST00000650333	715	9414	TJP2	tight junction protein 2
9	69178384	69179193	810	*	Promoter (1-2kb)	9	69176942	69255163	78222	1	ENSG00000119139	ENST00000650522	1442	9414	TJP2	tight junction protein 2
9	69180623	69181043	421	*	Intron (ENST00000643352/ENSG00000285130, intron 6 of 23)	9	69176942	69255163	78222	1	ENSG00000119139	ENST00000650522	3681	9414	TJP2	tight junction protein 2
9	69223584	69223840	257	*	Promoter (1-2kb)	9	69222209	69228091	5883	1	ENSG00000119139	ENST00000648153	1375	9414	TJP2	tight junction protein 2
9	69324593	69325319	727	*	Promoter (<=1kb)	9	69325215	69392456	67242	1	ENSG00000135063	ENST00000303068	0	9413	ENTREP1	endosomal transmembrane epsin interactor 1
9	69376612	69376931	320	*	Promoter (<=1kb)	9	69375783	69392454	16672	1	ENSG00000135063	ENST00000460871	829	9413	ENTREP1	endosomal transmembrane epsin interactor 1
9	69379172	69379930	759	*	Promoter (<=1kb)	9	69379576	69388445	8870	1	ENSG00000135063	ENST00000645123	0	9413	ENTREP1	endosomal transmembrane epsin interactor 1
9	69759459	69760199	741	*	Promoter (<=1kb)	9	69709522	69759941	50420	2	ENSG00000188647	ENST00000377200	0	375743	PTAR1	protein prenyltransferase alpha subunit repeat containing 1
9	69885466	69886134	669	*	Promoter (<=1kb)	9	69884363	69884654	292	2	ENSG00000241174	ENST00000484405	-812	106479430	RN7SL570P	RNA, 7SL, cytoplasmic 570, pseudogene
9	70021029	70021548	520	*	Distal Intergenic	9	70043848	70226972	183125	1	ENSG00000165072	ENST00000377182	-22300	256691	MAMDC2	MAM domain containing 2
9	70053909	70054349	441	*	Intron (ENST00000377182/ENSG00000165072, intron 2 of 13)	9	70043848	70226972	183125	1	ENSG00000165072	ENST00000377182	10061	256691	MAMDC2	MAM domain containing 2
9	70120766	70121190	425	*	Intron (ENST00000377182/ENSG00000165072, intron 5 of 13)	9	70085816	70113860	28045	2	ENSG00000204706	ENST00000414515	-6906	100507244	MAMDC2-AS1	MAMDC2 antisense RNA 1
9	70258278	70259598	1321	*	Promoter (<=1kb)	9	70258978	70354873	95896	1	ENSG00000198887	ENST00000361138	0	23137	SMC5	structural maintenance of chromosomes 5
9	70413625	70414535	911	*	Promoter (<=1kb)	9	70384604	70414657	30054	2	ENSG00000119138	ENST00000377126	122	687	KLF9	KLF transcription factor 9
9	70418146	70421088	2943	*	Promoter (<=1kb)	9	70419698	70420915	1218	2	ENSG00000289159	ENST00000692582	0	NA	NA	NA
9	70954179	70954511	333	*	Intron (ENST00000677713/ENSG00000083067, intron 1 of 25)	9	70916997	70917501	505	2	ENSG00000224437	ENST00000423148	-36678	100422342	PIGUP1	phosphatidylinositol glycan anchor biosynthesis class U pseudogene 1
9	71680591	71680953	363	*	Distal Intergenic	9	71683571	71687428	3858	2	ENSG00000135048	ENST00000538669	6475	23670	CEMIP2	cell migration inducing hyaluronidase 2
9	71691095	71691412	318	*	Intron (ENST00000377044/ENSG00000135048, intron 21 of 23)	9	71683571	71687428	3858	2	ENSG00000135048	ENST00000538669	-3667	23670	CEMIP2	cell migration inducing hyaluronidase 2
1	221824097	221824436	340	*	Intron (ENST00000665303/ENSG00000227925, intron 4 of 4)	1	221837334	221837437	104	2	ENSG00000200033	ENST00000363163	13001	106480578	RNU6-403P	RNA, U6 small nuclear 403, pseudogene
9	71768401	71770004	1604	*	Promoter (<=1kb)	9	71683366	71768513	85148	2	ENSG00000135048	ENST00000377044	0	23670	CEMIP2	cell migration inducing hyaluronidase 2
9	71806915	71807154	240	*	Promoter (2-3kb)	9	71804283	71804826	544	1	ENSG00000271166	ENST00000603750	2632	100420790	LOC100420790	glucosamine-6-phosphate deaminase 2 pseudogene
9	72315752	72316210	459	*	Exon (ENST00000659727/ENSG00000225434, exon 2 of 2)	9	72305517	72315464	9948	1	ENSG00000225434	ENST00000451152	10235	100507540	LINC01504	long intergenic non-protein coding RNA 1504
1	221839819	221840302	484	*	Promoter (<=1kb)	1	221819842	221840689	20848	2	ENSG00000227925	ENST00000665303	387	NA	NA	NA
9	72383987	72384273	287	*	Distal Intergenic	9	72365423	72366161	739	1	ENSG00000288865	ENST00000685150	18564	NA	NA	NA
9	72433956	72434204	249	*	Distal Intergenic	9	72445754	72445969	216	2	ENSG00000230003	ENST00000431784	11765	NA	NA	NA
9	72478057	72478678	622	*	Distal Intergenic	9	72470374	72471076	703	1	ENSG00000225947	ENST00000415024	7683	NA	NA	NA
9	72533381	72533708	328	*	Intron (ENST00000643676/ENSG00000165091, intron 1 of 2)	9	72523418	72527661	4244	2	ENSG00000289993	ENST00000702383	-5720	NA	NA	NA
9	72554253	72554634	382	*	Intron (ENST00000643676/ENSG00000165091, intron 1 of 2)	9	72577341	72652886	75546	1	ENSG00000165091	ENST00000651743	-22707	117531	TMC1	transmembrane channel like 1
9	72586751	72587120	370	*	Intron (ENST00000643676/ENSG00000165091, intron 1 of 2)	9	72577939	72830511	252573	1	ENSG00000165091	ENST00000645773	8812	117531	TMC1	transmembrane channel like 1
9	73143702	73144199	498	*	Distal Intergenic	9	73151865	73159879	8015	1	ENSG00000135046	ENST00000468639	-7666	301	ANXA1	annexin A1
9	74078662	74079005	344	*	Distal Intergenic	9	73870896	73873297	2402	2	ENSG00000223368	ENST00000450410	-205365	100420008	LOC100420008	transmembrane protein 126B pseudogene
9	74497145	74497382	238	*	Promoter (<=1kb)	9	74497335	74693177	195843	1	ENSG00000198963	ENST00000376896	0	6096	RORB	RAR related orphan receptor B
9	74952238	74953055	818	*	Promoter (<=1kb)	9	74946583	74952912	6330	2	ENSG00000135045	ENST00000376854	0	55071	C9orf40	chromosome 9 open reading frame 40
9	75027443	75028733	1291	*	Promoter (<=1kb)	9	74980790	75028293	47504	2	ENSG00000156017	ENST00000376834	0	138199	CARNMT1	carnosine N-methyltransferase 1
9	75087638	75088855	1218	*	Promoter (<=1kb)	9	75060573	75088190	27618	2	ENSG00000106733	ENST00000376811	0	54981	NMRK1	nicotinamide riboside kinase 1
9	75148597	75148929	333	*	Distal Intergenic	9	75181520	75181621	102	2	ENSG00000200041	ENST00000363171	32692	NA	NA	NA
9	75170891	75171226	336	*	Distal Intergenic	9	75181520	75181621	102	2	ENSG00000200041	ENST00000363171	10395	NA	NA	NA
1	221947791	221948108	318	*	Intron (ENST00000412445/ENSG00000238042, intron 1 of 3)	1	221966341	221983143	16803	1	ENSG00000228437	ENST00000421147	-18233	NA	NA	NA
9	75890020	75891333	1314	*	Promoter (<=1kb)	9	75890644	76362339	471696	1	ENSG00000099139	ENST00000545128	0	5125	PCSK5	proprotein convertase subtilisin/kexin type 5
9	76215117	76215445	329	*	Intron (ENST00000545128/ENSG00000099139, intron 20 of 36)	9	76188639	76194960	6322	1	ENSG00000099139	ENST00000455778	26478	5125	PCSK5	proprotein convertase subtilisin/kexin type 5
9	76311609	76311899	291	*	Intron (ENST00000545128/ENSG00000099139, intron 29 of 36)	9	76296748	76321577	24830	1	ENSG00000099139	ENST00000673745	14861	5125	PCSK5	proprotein convertase subtilisin/kexin type 5
9	76321252	76321665	414	*	Exon (ENST00000545128/ENSG00000099139, exon 30 of 37)	9	76296748	76321577	24830	1	ENSG00000099139	ENST00000673745	24504	5125	PCSK5	proprotein convertase subtilisin/kexin type 5
9	76352081	76352553	473	*	Intron (ENST00000545128/ENSG00000099139, intron 35 of 36)	9	76387284	76393766	6483	2	ENSG00000135002	ENST00000476087	41213	55312	RFK	riboflavin kinase
9	76365104	76365383	280	*	Distal Intergenic	9	76387284	76393766	6483	2	ENSG00000135002	ENST00000476087	28383	55312	RFK	riboflavin kinase
9	76369628	76369991	364	*	Distal Intergenic	9	76387284	76393766	6483	2	ENSG00000135002	ENST00000476087	23775	55312	RFK	riboflavin kinase
