seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
X	17608847	17609247	401	*	33470	0	Intron (ENST00000676302/ENSG00000188158, intron 1 of 8)	23	17635293	17735978	100686	1	ENSG00000188158	ENST00000398097	-26046	4810	NHS	NHS actin remodeling regulator
6	2876399	2876799	401	*	26172	0	Promoter (<=1kb)	6	2851230	2876517	25288	2	ENSG00000230438	ENST00000661223	0	NA	NA	NA
19	46902385	46902785	401	*	14762	0	Intron (ENST00000672722/ENSG00000160007, intron 1 of 6)	19	46920783	46952263	31481	1	ENSG00000160007	ENST00000700035	-17998	2909	ARHGAP35	Rho GTPase activating protein 35
2	240893515	240893915	401	*	18488	0	Promoter (1-2kb)	2	240886049	240892038	5990	2	ENSG00000172478	ENST00000307486	-1477	79919	MAB21L4	mab-21 like 4
6	140051531	140051931	401	*	27804	0	Intron (ENST00000456896/ENSG00000236013, intron 1 of 3)	6	140075158	140093721	18564	1	ENSG00000236013	ENST00000657358	-23227	100507477	LINC02941	long intergenic non-protein coding RNA 2941
20	63224556	63224956	401	*	19390	0	Distal Intergenic	20	63218041	63218502	462	1	ENSG00000273821	ENST00000615354	6515	NA	NA	NA
3	194715417	194715817	401	*	22626	0	Exon (ENST00000660104/ENSG00000237222, exon 2 of 3)	3	194708010	194709395	1386	2	ENSG00000287073	ENST00000670579	-6022	NA	NA	NA
17	71970273	71970673	401	*	13150	0	Distal Intergenic	17	72021851	72027197	5347	2	ENSG00000228639	ENST00000674753	56524	NA	NA	NA
6	150865710	150866110	401	*	27946	0	Promoter (<=1kb)	6	150865716	150899021	33306	1	ENSG00000120254	ENST00000367307	0	25902	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
20	63538714	63539114	401	*	19394	0	Promoter (1-2kb)	20	63528001	63537376	9376	2	ENSG00000101213	ENST00000542869	-1338	5753	PTK6	protein tyrosine kinase 6
21	44873568	44873968	401	*	19686	0	Promoter (<=1kb)	21	44849585	44873709	24125	2	ENSG00000183255	ENST00000397887	0	754	PTTG1IP	PTTG1 interacting protein
20	22617155	22617555	401	*	18666	0	Distal Intergenic	20	22587522	22607517	19996	2	ENSG00000237396	ENST00000422494	-9638	101929685	LNCNEF	lncRNA neighboring enhancer of FOXA2
16	24521021	24521421	401	*	11451	0	Distal Intergenic	16	24537693	24570113	32421	1	ENSG00000122257	ENST00000564314	-16272	5930	RBBP6	RB binding protein 6, ubiquitin ligase
14	37567062	37567462	401	*	9332	0	Promoter (<=1kb)	14	37556158	37567095	10938	2	ENSG00000259087	ENST00000556024	0	NA	NA	NA
3	19102631	19103031	401	*	20579	0	Distal Intergenic	3	19148510	19535642	387133	1	ENSG00000183960	ENST00000328405	-45479	131096	KCNH8	potassium voltage-gated channel subfamily H member 8
6	114343436	114343836	401	*	27384	0	Promoter (<=1kb)	6	114055596	114343023	287428	2	ENSG00000249853	ENST00000312719	-413	222537	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5
12	133080004	133080404	401	*	8330	0	Promoter (<=1kb)	12	133080474	133105626	25153	1	ENSG00000196387	ENST00000356456	-70	7699	ZNF140	zinc finger protein 140
14	78135340	78135740	401	*	9978	0	Distal Intergenic	14	78170373	79861964	1691592	1	ENSG00000021645	ENST00000634499	-34633	9369	NRXN3	neurexin 3
17	72588956	72589356	401	*	13170	0	Promoter (<=1kb)	17	72403327	72589317	185991	2	ENSG00000227036	ENST00000648952	0	400619	LINC00511	long intergenic non-protein coding RNA 511
17	79074678	79075078	401	*	13296	0	Promoter (<=1kb)	17	79074824	79082530	7707	1	ENSG00000167280	ENST00000311595	0	64772	ENGASE	endo-beta-N-acetylglucosaminidase
2	202265502	202265902	401	*	17850	0	Promoter (<=1kb)	2	202265736	202284378	18643	1	ENSG00000055044	ENST00000426814	0	51602	NOP58	NOP58 ribonucleoprotein
12	124441459	124441859	401	*	8247	0	Intron (ENST00000404621/ENSG00000196498, intron 8 of 46)	12	124429395	124430641	1247	2	ENSG00000196498	ENST00000494460	-10818	9612	NCOR2	nuclear receptor corepressor 2
19	5680408	5680808	401	*	13946	0	Promoter (<=1kb)	19	5680604	5687304	6701	1	ENSG00000167733	ENST00000577257	0	374875	HSD11B1L	hydroxysteroid 11-beta dehydrogenase 1 like
3	140441033	140441433	401	*	21727	0	Intron (ENST00000458420/ENSG00000158258, intron 5 of 16)	3	140449435	140454731	5297	2	ENSG00000249290	ENST00000502712	13298	NA	NA	NA
5	151617945	151618345	401	*	25686	0	Distal Intergenic	5	151595264	151602709	7446	1	ENSG00000288081	ENST00000667894	22681	NA	NA	NA
7	26159237	26159637	401	*	28620	0	Intron (ENST00000056233/ENSG00000050344, intron 1 of 3)	7	26152198	26187137	34940	1	ENSG00000050344	ENST00000056233	7039	9603	NFE2L3	NFE2 like bZIP transcription factor 3
2	119218456	119218856	401	*	16983	0	Distal Intergenic	2	119223831	119265652	41822	1	ENSG00000115107	ENST00000393106	-4975	55240	STEAP3	STEAP3 metalloreductase
11	66257551	66257951	401	*	5985	0	Promoter (<=1kb)	11	66257620	66261948	4329	1	ENSG00000174996	ENST00000526758	0	64837	KLC2	kinesin light chain 2
15	57607560	57607960	401	*	10501	0	Intron (ENST00000267853/ENSG00000263155, intron 2 of 12)	15	57599411	57625809	26399	1	ENSG00000263155	ENST00000569089	8149	100820829	MYZAP	myocardial zonula adherens protein
8	144082320	144082720	401	*	31956	0	Promoter (<=1kb)	8	144082337	144086214	3878	1	ENSG00000197858	ENST00000532758	0	8733	GPAA1	glycosylphosphatidylinositol anchor attachment 1
X	46260524	46260924	401	*	33571	0	Intron (ENST00000668280/ENSG00000236751, intron 3 of 3)	23	46288016	46289128	1113	2	ENSG00000229145	ENST00000417985	28204	643309	ACTBP1	ACTB pseudogene 1
14	75554531	75554931	401	*	9900	0	Distal Intergenic	14	75578620	75648167	69548	1	ENSG00000119686	ENST00000238667	-23689	55640	FLVCR2	FLVCR choline and putative heme transporter 2
1	202532159	202532559	401	*	2817	0	Intron (ENST00000608999/ENSG00000077157, intron 18 of 23)	1	202527310	202527427	118	2	ENSG00000253042	ENST00000517233	-4732	124900426	LOC124900426	small nucleolar RNA SNORA70
5	177447900	177448300	401	*	26083	0	Promoter (<=1kb)	5	177445494	177447982	2489	2	ENSG00000246334	ENST00000506465	0	NA	NA	NA
14	63864312	63864712	401	*	9607	0	Promoter (<=1kb)	14	63864388	63874006	9619	1	ENSG00000054654	ENST00000556725	0	23224	SYNE2	spectrin repeat containing nuclear envelope protein 2
12	6965028	6965428	401	*	7108	0	Promoter (<=1kb)	12	6964949	6965382	434	1	ENSG00000271969	ENST00000606539	79	NA	NA	NA
2	126971999	126972399	401	*	17108	0	Distal Intergenic	2	127017421	127017482	62	1	ENSG00000238788	ENST00000459009	-45022	106480831	RNU7-182P	RNA, U7 small nuclear 182 pseudogene
17	76671630	76672030	401	*	13272	0	Promoter (<=1kb)	17	76671942	76673658	1717	1	ENSG00000261335	ENST00000565271	0	105274304	LOC105274304	uncharacterized LOC105274304
8	122166864	122167264	401	*	31490	0	Distal Intergenic	8	121954640	122127184	172545	2	ENSG00000254303	ENST00000523792	-39680	NA	NA	NA
11	122861639	122862039	401	*	6779	0	Promoter (<=1kb)	11	122862303	122872637	10335	1	ENSG00000109943	ENST00000533709	-264	56253	CRTAM	cytotoxic and regulatory T cell molecule
18	11887640	11888040	401	*	13477	0	Promoter (<=1kb)	18	11884490	11886796	2307	2	ENSG00000154889	ENST00000592306	-844	65258	MPPE1	metallophosphoesterase 1
22	40346288	40346688	401	*	20117	0	Promoter (<=1kb)	22	40346461	40366614	20154	1	ENSG00000239900	ENST00000623632	0	158	ADSL	adenylosuccinate lyase
8	105523584	105523984	401	*	31331	0	Intron (ENST00000407775/ENSG00000169946, intron 3 of 7)	8	105528884	105803597	274714	1	ENSG00000169946	ENST00000517361	-4900	23414	ZFPM2	zinc finger protein, FOG family member 2
1	214516353	214516753	401	*	3071	0	Intron (ENST00000366956/ENSG00000152104, intron 1 of 18)	1	214532195	214533467	1273	1	ENSG00000215819	ENST00000425245	-15442	643471	KRT18P12	keratin 18 pseudogene 12
19	9309656	9310056	401	*	14017	0	Promoter (<=1kb)	19	9291140	9309838	18699	2	ENSG00000196110	ENST00000591998	0	374879	ZNF699	zinc finger protein 699
1	44819503	44819903	401	*	695	0	Promoter (<=1kb)	1	44819883	44819997	115	2	ENSG00000202444	ENST00000365574	94	100873832	RNU5E-6P	RNA, U5E small nuclear 6, pseudogene
7	50962898	50963298	401	*	29150	0	Intron (ENST00000420449/ENSG00000228204, intron 1 of 3)	7	50935350	50935493	144	2	ENSG00000201133	ENST00000364263	-27405	124900241	LOC124900241	small nucleolar RNA SNORA4
3	51530491	51530891	401	*	20859	0	Distal Intergenic	3	51538719	51668660	129942	1	ENSG00000164080	ENST00000684192	-7828	23132	RAD54L2	RAD54 like 2
7	44573804	44574204	401	*	28993	0	Promoter (<=1kb)	7	44565804	44573895	8092	2	ENSG00000136271	ENST00000446987	0	54606	DDX56	DEAD-box helicase 56
14	64986846	64987246	401	*	9651	0	Promoter (<=1kb)	14	64986895	65022130	35236	1	ENSG00000257365	ENST00000555372	0	2342	FNTB	farnesyltransferase, CAAX box, subunit beta
3	160225367	160225767	401	*	21991	0	Promoter (<=1kb)	3	160225422	160228213	2792	1	ENSG00000180044	ENST00000326474	0	401097	C3orf80	chromosome 3 open reading frame 80
5	138609459	138609859	401	*	25348	0	Promoter (1-2kb)	5	138610967	138810089	199123	1	ENSG00000044115	ENST00000517980	-1108	1495	CTNNA1	catenin alpha 1
22	50251094	50251494	401	*	20311	0	Promoter (<=1kb)	22	50245183	50251261	6079	2	ENSG00000100429	ENST00000415993	0	83933	HDAC10	histone deacetylase 10
7	111560783	111561183	401	*	29795	0	Promoter (<=1kb)	7	111483434	111561901	78468	2	ENSG00000184903	ENST00000492938	718	83943	IMMP2L	inner mitochondrial membrane peptidase subunit 2
22	45978570	45978970	401	*	20252	0	Promoter (1-2kb)	22	45920366	45977162	56797	2	ENSG00000188064	ENST00000339464	-1408	7477	WNT7B	Wnt family member 7B
19	10625282	10625682	401	*	14058	0	Promoter (<=1kb)	19	10625520	10631704	6185	1	ENSG00000129353	ENST00000590857	0	57153	SLC44A2	solute carrier family 44 member 2 (CTL2 blood group)
X	151871215	151871615	401	*	34138	0	Distal Intergenic	23	151904432	151911199	6768	2	ENSG00000229967	ENST00000445330	39584	NA	NA	NA
1	17460226	17460626	401	*	224	0	Distal Intergenic	1	17406760	17439677	32918	2	ENSG00000179051	ENST00000375436	-20549	55920	RCC2	regulator of chromosome condensation 2
16	54422704	54423104	401	*	11734	0	Distal Intergenic	16	54365996	54370794	4799	2	ENSG00000261803	ENST00000661222	-51910	100996345	LINC02140	long intergenic non-protein coding RNA 2140
2	26724180	26724580	401	*	15532	0	Intron (ENST00000302909/ENSG00000171303, intron 1 of 1)	2	26692722	26733420	40699	1	ENSG00000171303	ENST00000302909	31458	3777	KCNK3	potassium two pore domain channel subfamily K member 3
2	98050114	98050514	401	*	16673	0	Distal Intergenic	2	98087116	98313299	226184	1	ENSG00000168658	ENST00000432242	-36602	200403	VWA3B	von Willebrand factor A domain containing 3B
2	239275164	239275564	401	*	18465	0	Intron (ENST00000345617/ENSG00000068024, intron 2 of 26)	2	239094890	239298530	203641	2	ENSG00000068024	ENST00000535493	22966	9759	HDAC4	histone deacetylase 4
12	132760062	132760462	401	*	8324	0	Promoter (1-2kb)	12	132725668	132761813	36146	2	ENSG00000176915	ENST00000539605	1351	23141	ANKLE2	ankyrin repeat and LEM domain containing 2
3	125231834	125232234	401	*	21486	0	Promoter (1-2kb)	3	125232512	125233281	770	2	ENSG00000163848	ENST00000496732	1047	7707	ZNF148	zinc finger protein 148
17	58631517	58631917	401	*	12952	0	Promoter (<=1kb)	17	58631641	58631836	196	2	ENSG00000212195	ENST00000390893	0	124904154	LOC124904154	uncharacterized LOC124904154
9	125675329	125675729	401	*	33044	0	Promoter (2-3kb)	9	125437394	125672643	235250	2	ENSG00000119487	ENST00000373498	-2686	79109	MAPKAP1	MAPK associated protein 1
3	191141707	191142107	401	*	22523	0	Distal Intergenic	3	191199241	191265615	66375	1	ENSG00000188729	ENST00000445281	-57134	344901	OSTN	osteocrin
6	43668181	43668581	401	*	26780	0	Intron (ENST00000372163/ENSG00000172426, intron 4 of 4)	6	43671202	43687791	16590	2	ENSG00000096080	ENST00000372133	19210	55168	MRPS18A	mitochondrial ribosomal protein S18A
1	161022473	161022873	401	*	2303	0	Promoter (1-2kb)	1	161000720	161021175	20456	2	ENSG00000158769	ENST00000602966	-1298	50848	F11R	F11 receptor
8	101027350	101027750	401	*	31230	0	Distal Intergenic	8	101034868	101076252	41385	1	ENSG00000248599	ENST00000665441	-7118	441374	SLEAR	STAT1 regulated ILF2 complex interacting lncRNA
19	49637969	49638369	401	*	14856	0	Promoter (1-2kb)	19	49635812	49640122	4311	2	ENSG00000126458	ENST00000601532	1753	6237	RRAS	RAS related
5	68450217	68450617	401	*	24642	0	Distal Intergenic	5	68430339	68434481	4143	2	ENSG00000248884	ENST00000507733	-15736	NA	NA	NA
9	127521962	127522362	401	*	33065	0	Intron (ENST00000373314/ENSG00000136830, intron 5 of 13)	9	127524806	127527221	2416	2	ENSG00000136830	ENST00000476091	4859	64855	NIBAN2	niban apoptosis regulator 2
15	67091191	67091591	401	*	10603	0	Intron (ENST00000559460/ENSG00000166949, intron 1 of 8)	15	67098582	67165035	66454	1	ENSG00000166949	ENST00000559092	-6991	4088	SMAD3	SMAD family member 3
14	75562077	75562477	401	*	9903	0	Distal Intergenic	14	75578620	75648167	69548	1	ENSG00000119686	ENST00000238667	-16143	55640	FLVCR2	FLVCR choline and putative heme transporter 2
12	6193891	6194291	401	*	7044	0	Distal Intergenic	12	6199715	6238271	38557	1	ENSG00000010278	ENST00000382518	-5424	928	CD9	CD9 molecule
1	45522666	45523066	401	*	703	0	Promoter (<=1kb)	1	45510914	45523047	12134	2	ENSG00000117450	ENST00000424390	0	5052	PRDX1	peroxiredoxin 1
16	89443254	89443654	401	*	12262	0	Promoter (<=1kb)	16	89443318	89443424	107	1	ENSG00000252887	ENST00000517078	0	106479756	RNU6-430P	RNA, U6 small nuclear 430, pseudogene
1	54857741	54858141	401	*	855	0	Intron (ENST00000371269/ENSG00000116133, intron 6 of 8)	1	54874672	54883664	8993	1	ENSG00000287724	ENST00000658428	-16531	NA	NA	NA
6	27809804	27810204	401	*	26573	0	Promoter (<=1kb)	6	27810051	27810536	486	1	ENSG00000278828	ENST00000685041	0	8357	H3C10	H3 clustered histone 10
14	100031518	100031918	401	*	10125	0	Intron (ENST00000402714/ENSG00000196405, intron 1 of 13)	14	100019576	100102347	82772	1	ENSG00000196405	ENST00000554460	11942	51466	EVL	Enah/Vasp-like
11	86671935	86672335	401	*	6362	0	Promoter (<=1kb)	11	86441108	86672198	231091	2	ENSG00000151376	ENST00000393324	0	10873	ME3	malic enzyme 3
2	227462415	227462815	401	*	18225	0	Distal Intergenic	2	227472132	227472187	56	1	ENSG00000284092	ENST00000640052	-9317	100847081	MIR5703	microRNA 5703
9	122159646	122160046	401	*	32990	0	Promoter (<=1kb)	9	122144058	122159779	15722	2	ENSG00000119421	ENST00000373768	0	4702	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8
2	98188700	98189100	401	*	16676	0	Intron (ENST00000432242/ENSG00000168658, intron 9 of 28)	2	98192270	98217960	25691	1	ENSG00000168658	ENST00000489968	-3170	200403	VWA3B	von Willebrand factor A domain containing 3B
22	41800403	41800803	401	*	20162	0	Promoter (<=1kb)	22	41800679	41825893	25215	1	ENSG00000100147	ENST00000402061	0	79879	CCDC134	coiled-coil domain containing 134
1	16181871	16182271	401	*	220	0	Distal Intergenic	1	16197854	16198357	504	1	ENSG00000234166	ENST00000457809	-15583	NA	NA	NA
1	115099316	115099716	401	*	1793	0	Promoter (<=1kb)	1	115099580	115102686	3107	1	ENSG00000233730	ENST00000448680	0	105378916	LINC01765	long intergenic non-protein coding RNA 1765
21	41786594	41786994	401	*	19638	0	Distal Intergenic	21	41801628	41803118	1491	2	ENSG00000141956	ENST00000465955	16124	63977	PRDM15	PR/SET domain 15
X	107118658	107119058	401	*	33785	0	Promoter (<=1kb)	23	107061885	107118822	56938	2	ENSG00000089682	ENST00000685964	0	55285	RBM41	RNA binding motif protein 41
2	19673335	19673735	401	*	15375	0	Distal Intergenic	2	19711715	19717576	5862	1	ENSG00000235911	ENST00000432822	-37980	NA	NA	NA
1	37471655	37472055	401	*	522	0	Promoter (2-3kb)	1	37350934	37474386	123453	2	ENSG00000233621	ENST00000668045	2331	728431	LITATS1	lncRNA induced by TGF-beta and antagonizes TGF-beta signaling 1
22	46762376	46762776	401	*	20281	0	Promoter (<=1kb)	22	46762617	47175699	413083	1	ENSG00000054611	ENST00000380995	0	25771	TBC1D22A	TBC1 domain family member 22A
7	129401410	129401810	401	*	29947	0	Promoter (1-2kb)	7	129400300	129405508	5209	1	ENSG00000158467	ENST00000492628	1110	23382	AHCYL2	adenosylhomocysteinase like 2
5	72066721	72067121	401	*	24657	0	Distal Intergenic	5	72087782	72100368	12587	2	ENSG00000285804	ENST00000660186	33247	NA	NA	NA
3	181847298	181847698	401	*	22254	0	Promoter (<=1kb)	3	181847526	181847885	360	2	ENSG00000239805	ENST00000468802	187	127482543	PSMG3P2	PSMG3 pseudogene 2
5	134637153	134637553	401	*	25277	0	Promoter (2-3kb)	5	134634839	134634945	107	2	ENSG00000207459	ENST00000384728	-2208	106480138	RNU6-1311P	RNA, U6 small nuclear 1311, pseudogene
22	24486393	24486793	401	*	19752	0	Intron (ENST00000326341/ENSG00000178803, intron 1 of 6)	22	24494107	24526668	32562	1	ENSG00000100024	ENST00000415388	-7314	51733	UPB1	beta-ureidopropionase 1
12	116878481	116878881	401	*	8089	0	Promoter (<=1kb)	12	116869477	116878497	9021	2	ENSG00000135116	ENST00000586941	0	8739	HRK	harakiri, BCL2 interacting protein
13	42747386	42747786	401	*	8595	0	Distal Intergenic	13	42781550	42791547	9998	1	ENSG00000179813	ENST00000537894	-33764	144809	FAM216B	family with sequence similarity 216 member B
4	4762858	4763258	401	*	22798	0	Intron (ENST00000670162/ENSG00000247708, intron 3 of 3)	4	4820405	4821452	1048	1	ENSG00000280310	ENST00000624794	-57147	NA	NA	NA
X	136783155	136783555	401	*	34066	0	Promoter (2-3kb)	23	136665550	136780932	115383	2	ENSG00000129675	ENST00000250617	-2223	9459	ARHGEF6	Rac/Cdc42 guanine nucleotide exchange factor 6
1	92118838	92119238	401	*	1364	0	Intron (ENST00000370382/ENSG00000189195, intron 4 of 5)	1	92114803	92115796	994	2	ENSG00000224678	ENST00000424043	-3042	100240711	GAPDHP46	glyceraldehyde 3 phosphate dehydrogenase pseudogene 46
3	193791607	193792007	401	*	22565	0	Distal Intergenic	3	193770543	193772424	1882	2	ENSG00000286624	ENST00000666648	-19183	NA	NA	NA
6	135498255	135498655	401	*	27709	0	Promoter (<=1kb)	6	135283407	135498434	215028	2	ENSG00000135541	ENST00000681022	0	54806	AHI1	Abelson helper integration site 1
19	49142836	49143236	401	*	14842	0	Promoter (<=1kb)	19	49142984	49151026	8043	1	ENSG00000177380	ENST00000602848	0	8541	PPFIA3	PTPRF interacting protein alpha 3
1	33008608	33009008	401	*	438	0	3' UTR	1	33014483	33021703	7221	2	ENSG00000004455	ENST00000466029	12695	204	AK2	adenylate kinase 2
3	183315635	183316035	401	*	22293	0	Intron (ENST00000328913/ENSG00000053524, intron 7 of 29)	3	183299769	183311027	11259	2	ENSG00000053524	ENST00000492331	-4608	23101	MCF2L2	MCF.2 cell line derived transforming sequence-like 2
7	39616157	39616557	401	*	28882	0	Distal Intergenic	7	39609610	39610290	681	2	ENSG00000231951	ENST00000420748	-5867	NA	NA	NA
9	105055937	105056337	401	*	32695	0	Intron (ENST00000666856/ENSG00000286536, intron 7 of 7)	9	105096756	105097061	306	1	ENSG00000201583	ENST00000364713	-40419	NA	NA	NA
6	83199809	83200209	401	*	27071	0	Distal Intergenic	6	83168244	83193936	25693	2	ENSG00000013375	ENST00000507554	-5873	5238	PGM3	phosphoglucomutase 3
19	47253384	47253784	401	*	14772	0	Promoter (2-3kb)	19	47255980	47256597	618	1	ENSG00000105321	ENST00000601154	-2196	26093	CCDC9	coiled-coil domain containing 9
10	70478586	70478986	401	*	4212	0	Promoter (<=1kb)	10	70478767	70568450	89684	1	ENSG00000107719	ENST00000263563	0	27143	PALD1	phosphatase domain containing paladin 1
10	124341118	124341518	401	*	4961	0	Distal Intergenic	10	124398021	124403336	5316	2	ENSG00000065154	ENST00000471127	61818	4942	OAT	ornithine aminotransferase
9	98707161	98707561	401	*	32626	0	Promoter (<=1kb)	9	98541887	98707461	165575	2	ENSG00000136928	ENST00000637717	0	9568	GABBR2	gamma-aminobutyric acid type B receptor subunit 2
1	41496193	41496593	401	*	610	0	Distal Intergenic	1	41478775	41484683	5909	2	ENSG00000127129	ENST00000372587	-11510	1907	EDN2	endothelin 2
6	143059588	143059988	401	*	27837	0	Promoter (<=1kb)	6	143021380	143059682	38303	2	ENSG00000229017	ENST00000657496	0	NA	NA	NA
9	131658316	131658716	401	*	33171	0	Intron (ENST00000372189/ENSG00000107263, intron 1 of 23)	9	131626160	131643391	17232	2	ENSG00000107263	ENST00000481260	-14925	2889	RAPGEF1	Rap guanine nucleotide exchange factor 1
1	207240681	207241081	401	*	2929	0	Promoter (<=1kb)	1	207240122	207309292	69171	1	ENSG00000237074	ENST00000634239	559	NA	NA	NA
17	67528999	67529399	401	*	13099	0	Intron (ENST00000580974/ENSG00000154217, intron 1 of 9)	17	67532905	67632421	99517	1	ENSG00000154217	ENST00000581923	-3506	26207	PITPNC1	phosphatidylinositol transfer protein cytoplasmic 1
8	17598286	17598686	401	*	30480	0	Promoter (1-2kb)	8	17596312	17596378	67	2	ENSG00000277466	ENST00000610471	-1908	NA	NA	NA
7	116780980	116781380	401	*	29843	0	Intron (ENST00000318493/ENSG00000105976, intron 17 of 20)	7	116769666	116775072	5407	1	ENSG00000105976	ENST00000454623	11314	4233	MET	MET proto-oncogene, receptor tyrosine kinase
8	138686464	138686864	401	*	31829	0	Intron (ENST00000341807/ENSG00000169436, intron 12 of 38)	8	138588235	138722193	133959	2	ENSG00000169436	ENST00000341807	35329	169044	COL22A1	collagen type XXII alpha 1 chain
9	19397882	19398282	401	*	32112	0	Intron (ENST00000648238/ENSG00000285911, intron 1 of 1)	9	19386927	19408532	21606	2	ENSG00000285911	ENST00000648238	10250	NA	NA	NA
3	43181173	43181573	401	*	20760	0	Distal Intergenic	3	43079229	43106085	26857	2	ENSG00000144647	ENST00000687440	-75088	84892	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
6	134464653	134465053	401	*	27688	0	Promoter (<=1kb)	6	134464930	134504017	39088	1	ENSG00000236700	ENST00000656789	0	154092	LINC01010	long intergenic non-protein coding RNA 1010
17	19728139	19728539	401	*	12550	0	Distal Intergenic	17	19719059	19722428	3370	1	ENSG00000262681	ENST00000577087	9080	NA	NA	NA
10	113982799	113983199	401	*	4834	0	Distal Intergenic	10	114043866	114046904	3039	1	ENSG00000043591	ENST00000369295	-60667	153	ADRB1	adrenoceptor beta 1
14	78959678	78960078	401	*	9981	0	Intron (ENST00000634499/ENSG00000021645, intron 12 of 21)	14	79072132	79074762	2631	2	ENSG00000258829	ENST00000553348	114684	NA	NA	NA
10	5551148	5551548	401	*	3562	0	Promoter (2-3kb)	10	5549666	5554277	4612	2	ENSG00000287566	ENST00000659334	2729	105376380	LOC105376380	uncharacterized LOC105376380
X	19046846	19047246	401	*	33477	0	Intron (ENST00000655807/ENSG00000286724, intron 1 of 2)	23	19050818	19052879	2062	1	ENSG00000286724	ENST00000658230	-3572	NA	NA	NA
2	39571322	39571722	401	*	15816	0	Intron (ENST00000659562/ENSG00000231312, intron 5 of 5)	2	39518639	39665343	146705	1	ENSG00000231312	ENST00000415640	52683	728730	MAP4K3-DT	MAP4K3 divergent transcript
9	94805599	94805999	401	*	32553	0	Intron (ENST00000375315/ENSG00000148120, intron 5 of 16)	9	94809962	94810057	96	1	ENSG00000252153	ENST00000516344	-3963	100313780	MIR2278	microRNA 2278
10	75404234	75404634	401	*	4352	0	Promoter (<=1kb)	10	75404165	75407694	3530	1	ENSG00000237149	ENST00000527641	69	100131213	ZNF503-AS2	ZNF503 antisense RNA 2
5	127875570	127875970	401	*	25153	0	Exon (ENST00000706942/ENSG00000230561, exon 6 of 7)	5	127838486	127857804	19319	2	ENSG00000250603	ENST00000507509	-17766	NA	NA	NA
5	159331516	159331916	401	*	25784	0	Promoter (<=1kb)	5	159331518	159362834	31317	1	ENSG00000249738	ENST00000515337	0	285626	LOC285626	uncharacterized LOC285626
10	69451224	69451624	401	*	4181	0	Promoter (<=1kb)	10	69451465	69507666	56202	1	ENSG00000099282	ENST00000373290	0	23555	TSPAN15	tetraspanin 15
3	24299856	24300256	401	*	20633	0	Intron (ENST00000396671/ENSG00000151090, intron 2 of 9)	3	24228960	24348902	119943	2	ENSG00000151090	ENST00000646300	48646	7068	THRB	thyroid hormone receptor beta
8	134778146	134778546	401	*	31812	0	Intron (ENST00000688995/ENSG00000289405, intron 1 of 2)	8	134783694	134785879	2186	2	ENSG00000279518	ENST00000623679	7333	NA	NA	NA
9	76441641	76442041	401	*	32353	0	Promoter (<=1kb)	9	76441666	76507414	65749	1	ENSG00000187210	ENST00000442371	0	2650	GCNT1	glucosaminyl (N-acetyl) transferase 1
2	218367669	218368069	401	*	18005	0	Promoter (<=1kb)	2	218366661	218367885	1225	2	ENSG00000225062	ENST00000441749	0	101928513	CATIP-AS1	CATIP antisense RNA 1
4	121728830	121729230	401	*	23496	0	Distal Intergenic	4	121681556	121696995	15440	2	ENSG00000164111	ENST00000513523	-31835	308	ANXA5	annexin A5
6	24359773	24360173	401	*	26481	0	Promoter (1-2kb)	6	24171755	24358059	186305	2	ENSG00000146038	ENST00000378454	-1714	51473	DCDC2	doublecortin domain containing 2
12	104859119	104859519	401	*	7896	0	Promoter (<=1kb)	12	104858838	104871765	12928	1	ENSG00000286410	ENST00000671114	281	NA	NA	NA
15	51622162	51622562	401	*	10453	0	Promoter (<=1kb)	15	51447788	51622635	174848	2	ENSG00000104093	ENST00000543779	73	23312	DMXL2	Dmx like 2
X	16882807	16883207	401	*	33458	0	Distal Intergenic	23	16875146	16875267	122	2	ENSG00000222736	ENST00000410804	-7540	NA	NA	NA
10	122089602	122090002	401	*	4936	0	Intron (ENST00000369005/ENSG00000138162, intron 5 of 22)	10	122113030	122210569	97540	1	ENSG00000138162	ENST00000493951	-23028	10579	TACC2	transforming acidic coiled-coil containing protein 2
X	12947185	12947585	401	*	33403	0	Distal Intergenic	23	12972878	12973566	689	2	ENSG00000288817	ENST00000687478	25981	NA	NA	NA
14	75234480	75234880	401	*	9880	0	Distal Intergenic	14	75257620	75258971	1352	2	ENSG00000289340	ENST00000692096	24091	NA	NA	NA
7	43553976	43554376	401	*	28939	0	Intron (ENST00000453890/ENSG00000002746, intron 26 of 27)	7	43582758	43619723	36966	1	ENSG00000164543	ENST00000462448	-28382	9263	STK17A	serine/threonine kinase 17a
2	69997338	69997738	401	*	16352	0	Intron (ENST00000419542/ENSG00000179818, intron 3 of 5)	2	69996758	70012216	15459	2	ENSG00000179818	ENST00000598586	14478	400960	PCBP1-AS1	PCBP1 antisense RNA 1
